# ОТКЛОНЕНО машинной приёмкой. Миссия tt-dict-accept, отчёт — docs/DICT-ACCEPT.md.
# Ручной вычитки не было и не будет: оператор 2026-08-24 заменил её машинным правилом.
#
# ПРАВИЛО: слово принимается, если его подтверждает второй независимый источник
# и регистровая улика не выдаёт в нём имя собственное (cap_ratio < 0.50).
#   two-corpora      — встречается и в OpenSubtitles, и в Tatoeba
#   shipped-word     — уже стоит в поставляемом словаре (в очереди таких нет по построению)
#   shipped-paradigm — русский: основа стоит в поставляемом словаре ещё в >= 3 формах
#   single-source    — подтверждения нет: один корпус и ничего больше
#   proper-noun-evidence — >= 0.50 вхождений с заглавной буквы не в начале строки
#
# Колонки — те же, что в очереди, плюс rule и rule_detail. Отклонённые НЕ удалены: изменить
# правило и перезапустить `python3 scripts/dict_accept.py select` — одна команда.
word	heldout_hits	train_freq	train_freq_clean	sources	license_status	cap_ratio	enters_top100k	rule	rule_detail
мыгырдаш	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
мәеттән	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
наданга	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
надин	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
нейрон	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
нинни	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
нихәлләрдә	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
нишләгәннәрен	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
нортон	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
нәрсәгез	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
нәрсәмне	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
нәрсәңне	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
оксфордта	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
октавиус	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
окти	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
омикрон	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.33	no	single-source	OpenSubtitles
онытырмын	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
остазын	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
очкынлы	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.67	no	proper-noun-evidence	cap_ratio=0.67>=0.50
очышына	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
ошамаганын	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
ошатасың	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
папайя	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
патфайндер	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
пейзажы	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
пианистка	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
планыгыз	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
пунш	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
ричардка	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
салдан	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
салдыр	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
салкынмы	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
сандал	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
санжей	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
секундың	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
сихерләргә	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
сихерчелек	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
сияргә	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
сказал	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
скафандр	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.50	no	proper-noun-evidence	cap_ratio=0.50>=0.50
скраффи	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
снитчны	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
сойерның	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
сонар	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
суалчаннарга	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
сугасың	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
сунарчысы	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
супермаркетка	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
сүзләреңчә	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
сөйкемлем	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
сөйләдемме	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
сөйләшләрдә	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
сөймәс	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
табтым	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.33	no	single-source	OpenSubtitles
тавышлану	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
тайянг	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
тапмадың	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тартуым	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
таянма	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
теләмисеңдер	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тессеракт	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тиделәр	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тили	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
торуымны	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
тотынма	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
тролльне	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
трон	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
туктарбыз	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
туктармын	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
туктаттыгыз	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
туктыйчак	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тулгаклар	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тырышканын	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тәмамламадык	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
төрегез	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
төшерерсең	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
уилер	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
улыммы	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
уолтер	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
усрак	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
учагым	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
уяндыңмы	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
фазалауны	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
феннек	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
флинт	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
флирт	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
фрайны	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
фудзи	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
фюзеляж	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
харитадан	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
хатам	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
ходайларга	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.50	no	proper-noun-evidence	cap_ratio=0.50>=0.50
хыяллан	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
чакырасың	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
чао	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
чиплары	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
чирләдем	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
чукымас	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
чыгарырсың	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
чыгуымны	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
чыгышың	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
чынаяктан	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
чыпчыкка	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
чәнечкеләре	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
шартламас	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
шартлатабыз	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
шашу	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
шаяртмыйм	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
швабра	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
шерлок	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
шыңшына	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
шәмне	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
ышаначак	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
эзләдең	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
эйри	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
электромагнитизм	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
эләгәчәксең	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
эләккәнеңне	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
эсперантоны	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.50	no	proper-noun-evidence	cap_ratio=0.50>=0.50
этәбез	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
эшличәкбез	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
эшличәксең	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
эшләячәгемне	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
югаласың	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
югалтмадың	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
югалтмам	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
юджин	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
юююк	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
ябаргамы	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
язасызмы	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
язылмадым	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
яклаусыз	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
ялганлыйсыз	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
ялганлыйсың	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
ялгышсаң	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
яралымы	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
яшердек	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
җаный	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
җибәрәсез	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
җилкәңне	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
җитәчәкме	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
җиңу	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
җылыханә	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
үзгәрмәдеме	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
үзәннәреңә	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
үкенәчәксең	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
үлдегез	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
үлемеңне	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
үлемкылычы	0	4	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
үлчәнешендә	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
үлчәнешенә	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
үтерәчәксез	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
үткәрәсем	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
һайван	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
һмм	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
әйләндер	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
әйтүемә	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
әтәчнең	0	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
әфсеннәр	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
өметсезләнмәгез	0	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
аааа	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
автомобилем	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
авырлыгым	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
авырлыгымны	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
авыртадыр	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
агыз	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
адресымны	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
аер	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
акылыгызны	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
алачакбызмы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
албастыдан	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
алганыңа	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
алдавың	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
алдаганыңны	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
алдамас	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
алкушымчасы	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
аллахның	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
алоһомора	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
алперт	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
алтмышта	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
альдо	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
америкалымы	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
амнезия	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
аназонның	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
аныңда	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
аптечканы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
арттагыларын	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
арттырам	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
артыңны	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
арыгансың	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
арымадым	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
арымас	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
аслыгы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
асс	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
атадың	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
атмассың	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
атмыйчаксың	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
атучыны	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
аучыдан	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
афтавыз	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
ахырның	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.33	no	single-source	OpenSubtitles
ацидалий	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
ачабызмы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
ачара	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
ачуландырырга	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
ачуланмас	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
ачыктым	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
ачыктыңмы	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
ашаганчы	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
ашым	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
аюсын	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
аңкау	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
аңлаганыңны	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
аңламассыз	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
аңланда	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
аңлатасым	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
аңлыйчакмын	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
аңлыйчаксың	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
багаждан	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
базык	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
балкышка	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
барлыгымны	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
бармагымны	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
барчагыз	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
басмасаң	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
бастырылулар	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
бауларың	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
баффалода	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
башламагыз	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
башлыйчакбыз	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
башмы	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
белгертүче	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
белмәгәнне	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
беләзәкләр	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
беркетегез	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
бернардны	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
бернәрсәм	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
бетермә	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
бетерәчәкмен	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
биврёст	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
биге	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
бикләделәр	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
биреш	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
бирәле	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
бирәчәксез	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
бичкрафт	0	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no	proper-noun-evidence	cap_ratio=1.00>=0.50
бичә	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
бишбармакны	0	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
бияләйләрем	0	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no	single-source	Tatoeba
