# ОТКЛОНЕНО машинной приёмкой. Миссия tt-dict-accept, отчёт — docs/DICT-ACCEPT.md.
# Ручной вычитки не было и не будет: оператор 2026-08-24 заменил её машинным правилом.
#
# ПРАВИЛО: слово принимается, если его подтверждает второй независимый источник
# и регистровая улика не выдаёт в нём имя собственное (cap_ratio < 0.50).
#   two-corpora      — встречается и в OpenSubtitles, и в Tatoeba
#   shipped-word     — уже стоит в поставляемом словаре (в очереди таких нет по построению)
#   shipped-paradigm — русский: основа стоит в поставляемом словаре ещё в >= 3 формах
#   single-source    — подтверждения нет: один корпус и ничего больше
#   proper-noun-evidence — >= 0.50 вхождений с заглавной буквы не в начале строки
#
# Колонки — те же, что в очереди, плюс rule и rule_detail. Отклонённые НЕ удалены: изменить
# правило и перезапустить `python3 scripts/dict_accept.py select` — одна команда.
word	heldout_hits	train_freq	train_freq_clean	sources	license_status	cap_ratio	enters_top100k	rule	rule_detail
гонор	16	116	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes	single-source	OpenSubtitles
горошины	16	116	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
знаменитостям	16	116	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
комбриг	16	116	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
разлучаться	16	116	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
спонсируют	16	116	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
унпньюъ	16	116	0	OpenSubtitles	risk-accepted:no-grant	0.67	yes	proper-noun-evidence	cap_ratio=0.67>=0.50
властелином	16	115	0	OpenSubtitles	risk-accepted:no-grant	0.29	yes	single-source	OpenSubtitles
вскрывает	16	115	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
заправлю	16	115	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
клингонами	16	115	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes	single-source	OpenSubtitles
компадре	16	115	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes	single-source	OpenSubtitles
наколдовать	16	115	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
отвалит	16	115	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
очухается	16	115	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
чуете	16	115	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
воскресит	16	114	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
латекса	16	114	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
охрененная	16	114	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
разнорабочий	16	114	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes	single-source	OpenSubtitles
раскрутил	16	114	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
соплями	16	114	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
устоишь	16	114	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
грешной	16	113	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
костоправ	16	113	0	OpenSubtitles	risk-accepted:no-grant	0.08	yes	single-source	OpenSubtitles
отмоем	16	113	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
отснять	16	113	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
родимая	16	113	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
бостонской	16	112	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.63	yes	proper-noun-evidence	cap_ratio=0.63>=0.50
заправляла	16	112	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
морфием	16	112	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
пачкает	16	112	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
почтенная	16	112	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
приползет	16	112	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
продемонстрируем	16	112	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
чача	16	112	0	OpenSubtitles	risk-accepted:no-grant	0.75	yes	proper-noun-evidence	cap_ratio=0.75>=0.50
шевелюрой	16	112	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
вскрой	16	111	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	single-source	OpenSubtitles
выгравировано	16	111	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
лютая	16	111	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	single-source	OpenSubtitles
отсосите	16	111	0	OpenSubtitles	risk-accepted:no-grant	0.19	yes	single-source	OpenSubtitles
паф	16	111	0	OpenSubtitles	risk-accepted:no-grant	0.20	yes	single-source	OpenSubtitles
пучины	16	111	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes	single-source	OpenSubtitles
разрулим	16	111	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
свитков	16	111	0	OpenSubtitles	risk-accepted:no-grant	0.08	no	single-source	OpenSubtitles
сказочка	16	111	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
скрытной	16	111	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
фавор	16	111	0	OpenSubtitles	risk-accepted:no-grant	0.05	no	single-source	OpenSubtitles
бешенный	16	110	0	OpenSubtitles	risk-accepted:no-grant	0.13	no	single-source	OpenSubtitles
буи	16	110	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.60	no	proper-noun-evidence	cap_ratio=0.60>=0.50
бьыл	16	110	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
бэнд	16	110	0	OpenSubtitles	risk-accepted:no-grant	0.71	no	proper-noun-evidence	cap_ratio=0.71>=0.50
девчёнки	16	110	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
йюпхм	16	110	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
нагонять	16	110	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
прирезать	16	110	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
спектральный	16	110	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
тормознули	16	110	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
хладнокровного	16	110	0	OpenSubtitles	risk-accepted:no-grant	0.03	no	single-source	OpenSubtitles
штучкам	16	110	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
волосики	16	109	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
жрите	16	109	0	OpenSubtitles	risk-accepted:no-grant	0.07	no	single-source	OpenSubtitles
непристойность	16	109	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	single-source	OpenSubtitles
проделывали	16	109	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
сигареткой	16	109	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
человечком	16	109	0	OpenSubtitles	risk-accepted:no-grant	0.03	no	single-source	OpenSubtitles
ядекюел	16	109	0	OpenSubtitles	risk-accepted:no-grant	0.64	no	proper-noun-evidence	cap_ratio=0.64>=0.50
зайчонок	16	108	0	OpenSubtitles	risk-accepted:no-grant	0.04	no	single-source	OpenSubtitles
какашках	16	108	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
эмпат	16	108	0	OpenSubtitles	risk-accepted:no-grant	0.03	no	single-source	OpenSubtitles
выпрут	16	107	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
корсете	16	107	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
непутевый	16	107	0	OpenSubtitles	risk-accepted:no-grant	0.03	no	single-source	OpenSubtitles
обломать	16	107	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
поглотят	16	107	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
профайл	16	107	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	single-source	OpenSubtitles
рыданий	16	107	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
юсб	16	107	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	single-source	OpenSubtitles
взрослеем	16	106	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
владык	16	106	0	OpenSubtitles	risk-accepted:no-grant	0.54	no	proper-noun-evidence	cap_ratio=0.54>=0.50
диадема	16	106	0	OpenSubtitles	risk-accepted:no-grant	0.10	no	single-source	OpenSubtitles
драг	16	106	0	OpenSubtitles	risk-accepted:no-grant	0.45	no	single-source	OpenSubtitles
жандармерию	16	106	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	single-source	OpenSubtitles
иллюминатов	16	106	0	OpenSubtitles	risk-accepted:no-grant	0.30	no	single-source	OpenSubtitles
картотека	16	106	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
коронером	16	106	0	OpenSubtitles	risk-accepted:no-grant	0.08	no	single-source	OpenSubtitles
трудяги	16	106	0	OpenSubtitles	risk-accepted:no-grant	0.03	no	single-source	OpenSubtitles
выпуклость	16	105	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
кануне	16	105	0	OpenSubtitles	risk-accepted:no-grant	0.05	no	single-source	OpenSubtitles
курей	16	105	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
наркоторговлю	16	105	0	OpenSubtitles	risk-accepted:no-grant	0.04	no	single-source	OpenSubtitles
подложи	16	105	0	OpenSubtitles	risk-accepted:no-grant	0.03	no	single-source	OpenSubtitles
потревожила	16	105	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
юмцек	16	105	0	OpenSubtitles	risk-accepted:no-grant	0.27	no	single-source	OpenSubtitles
веревочке	16	104	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
гримерка	16	104	0	OpenSubtitles	risk-accepted:no-grant	0.04	no	single-source	OpenSubtitles
заснут	16	104	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
зловещего	16	104	0	OpenSubtitles	risk-accepted:no-grant	0.03	no	single-source	OpenSubtitles
кейк	16	104	0	OpenSubtitles	risk-accepted:no-grant	0.73	no	proper-noun-evidence	cap_ratio=0.73>=0.50
массажное	16	104	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
непорочная	16	104	0	OpenSubtitles	risk-accepted:no-grant	0.12	no	single-source	OpenSubtitles
опозорюсь	16	104	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
отстрелили	16	104	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	single-source	OpenSubtitles
поколебать	16	104	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
доньи	16	103	0	OpenSubtitles	risk-accepted:no-grant	0.11	no	single-source	OpenSubtitles
дядями	16	103	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	single-source	OpenSubtitles
звездолета	15	267	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
бугай	15	219	0	OpenSubtitles	risk-accepted:no-grant	0.18	yes	single-source	OpenSubtitles
припоминаешь	15	218	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
поднеси	15	206	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
побьешь	15	204	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
резидентуры	15	201	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
шляпник	15	200	0	OpenSubtitles	risk-accepted:no-grant	0.68	yes	proper-noun-evidence	cap_ratio=0.68>=0.50
обоймы	15	198	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	single-source	OpenSubtitles
имбирного	15	196	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	single-source	OpenSubtitles
шиком	15	196	0	OpenSubtitles	risk-accepted:no-grant	0.07	yes	single-source	OpenSubtitles
базарить	15	194	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
обдолбался	15	194	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
побьем	15	194	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
охуенная	15	192	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
лажать	15	189	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
тика	15	189	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.51	yes	proper-noun-evidence	cap_ratio=0.51>=0.50
расплатится	15	188	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
сентиментально	15	188	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
глушит	15	186	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
задротов	15	186	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes	single-source	OpenSubtitles
еврейкой	15	185	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
наниты	15	185	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
говяжьи	15	184	0	OpenSubtitles	risk-accepted:no-grant	0.10	yes	single-source	OpenSubtitles
маль	15	183	0	OpenSubtitles	risk-accepted:no-grant	0.51	yes	proper-noun-evidence	cap_ratio=0.51>=0.50
постельку	15	181	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
прозак	15	181	0	OpenSubtitles	risk-accepted:no-grant	0.76	yes	proper-noun-evidence	cap_ratio=0.76>=0.50
деи	15	180	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.68	yes	proper-noun-evidence	cap_ratio=0.68>=0.50
роком	15	180	0	OpenSubtitles	risk-accepted:no-grant	0.45	yes	single-source	OpenSubtitles
болельщиц	15	179	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	single-source	OpenSubtitles
спутался	15	179	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
подпустить	15	178	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
ясновидец	15	178	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
арли	15	176	0	OpenSubtitles	risk-accepted:no-grant	0.21	yes	single-source	OpenSubtitles
гребанные	15	175	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
искуплю	15	173	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
штурвала	15	173	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
эскортом	15	173	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
конфискуют	15	172	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
симметрия	15	171	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
тимьян	15	171	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes	single-source	OpenSubtitles
огорчит	15	170	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
расстанетесь	15	170	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
батюшке	15	169	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
грею	15	169	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.61	yes	proper-noun-evidence	cap_ratio=0.61>=0.50
массажем	15	169	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
бастарда	15	168	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
девчонках	15	168	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	single-source	OpenSubtitles
повредят	15	168	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
протяжение	15	168	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
вещиц	15	167	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
ордеры	15	167	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
уведет	15	167	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
шершень	15	167	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.77	yes	proper-noun-evidence	cap_ratio=0.77>=0.50
куртизанка	15	166	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
плевали	15	166	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
зарежут	15	165	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
ому	15	165	0	OpenSubtitles	risk-accepted:no-grant	0.58	yes	proper-noun-evidence	cap_ratio=0.58>=0.50
барышне	15	164	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
ниггером	15	164	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
остолоп	15	164	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
патрулирует	15	163	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
рсьгмбфб	15	162	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
болоньезе	15	161	0	OpenSubtitles	risk-accepted:no-grant	0.26	yes	single-source	OpenSubtitles
висишь	15	161	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
можеш	15	161	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
оглушить	15	161	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
преклонить	15	161	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
голь	15	160	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.69	yes	proper-noun-evidence	cap_ratio=0.69>=0.50
гудение	15	160	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
дивы	15	160	0	OpenSubtitles	risk-accepted:no-grant	0.26	yes	single-source	OpenSubtitles
йпнле	15	160	0	OpenSubtitles	risk-accepted:no-grant	0.67	yes	proper-noun-evidence	cap_ratio=0.67>=0.50
тейлонов	15	160	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	single-source	OpenSubtitles
внушения	15	159	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
зарядила	15	159	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
нар	15	159	0	OpenSubtitles	risk-accepted:no-grant	0.69	yes	proper-noun-evidence	cap_ratio=0.69>=0.50
репликаторов	15	159	0	OpenSubtitles	risk-accepted:no-grant	0.09	yes	single-source	OpenSubtitles
судорог	15	159	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
экий	15	159	0	OpenSubtitles	risk-accepted:no-grant	0.11	yes	single-source	OpenSubtitles
жеребенок	15	158	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
бесстрашие	15	157	0	OpenSubtitles	risk-accepted:no-grant	0.08	yes	single-source	OpenSubtitles
вылизать	15	157	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
жокея	15	157	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
кьфщ	15	157	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
фай	15	157	0	OpenSubtitles	risk-accepted:no-grant	0.76	yes	proper-noun-evidence	cap_ratio=0.76>=0.50
цирюльник	15	157	0	OpenSubtitles	risk-accepted:no-grant	0.10	yes	single-source	OpenSubtitles
гламурной	15	155	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
телепортаций	15	155	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
аники	15	154	0	OpenSubtitles	risk-accepted:no-grant	0.52	yes	proper-noun-evidence	cap_ratio=0.52>=0.50
загона	15	154	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
загоню	15	154	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
лощине	15	154	0	OpenSubtitles	risk-accepted:no-grant	0.64	yes	proper-noun-evidence	cap_ratio=0.64>=0.50
сучья	15	154	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
четвертаков	15	154	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
чудика	15	154	0	OpenSubtitles	risk-accepted:no-grant	0.10	yes	single-source	OpenSubtitles
звякнуть	15	153	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
сутенёра	15	153	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	single-source	OpenSubtitles
тряпье	15	153	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
дирижировать	15	152	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
ешё	15	152	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
еяуфе	15	152	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
обрекли	15	152	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
просканировали	15	152	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
сис	15	152	0	OpenSubtitles	risk-accepted:no-grant	0.51	yes	proper-noun-evidence	cap_ratio=0.51>=0.50
тоб	15	152	0	OpenSubtitles	risk-accepted:no-grant	0.68	yes	proper-noun-evidence	cap_ratio=0.68>=0.50
уберегла	15	152	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
аби	15	151	0	OpenSubtitles	risk-accepted:no-grant	0.75	yes	proper-noun-evidence	cap_ratio=0.75>=0.50
опозорен	15	151	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
потренировать	15	151	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
раскроете	15	151	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
репетируешь	15	151	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
диетическая	15	150	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes	single-source	OpenSubtitles
кадиллака	15	150	0	OpenSubtitles	risk-accepted:no-grant	0.57	yes	proper-noun-evidence	cap_ratio=0.57>=0.50
мозгоправу	15	150	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
позависать	15	150	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
полоумная	15	150	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	single-source	OpenSubtitles
расслабоне	15	150	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
бестолку	15	149	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
переломал	15	149	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
расплачивался	15	149	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
сиги	15	149	0	OpenSubtitles	risk-accepted:no-grant	0.37	yes	single-source	OpenSubtitles
дорогущие	15	148	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
улетал	15	148	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
ускользнет	15	148	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
бхфьн	15	147	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
напористый	15	147	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	single-source	OpenSubtitles
подобающим	15	147	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
расправлюсь	15	147	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
шм	15	147	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
колдовской	15	146	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes	single-source	OpenSubtitles
откровенничать	15	146	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
распилить	15	146	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
теще	15	146	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
владычица	15	145	0	OpenSubtitles	risk-accepted:no-grant	0.33	yes	single-source	OpenSubtitles
зады	15	145	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
отругать	15	145	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
безмолвный	15	144	0	OpenSubtitles	risk-accepted:no-grant	0.16	yes	single-source	OpenSubtitles
гамбо	15	144	0	OpenSubtitles	risk-accepted:no-grant	0.21	yes	single-source	OpenSubtitles
извращенное	15	144	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
инфлюенсер	15	144	0	OpenSubtitles	risk-accepted:no-grant	0.15	yes	single-source	OpenSubtitles
ногтях	15	144	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
переслали	15	144	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
рисуя	15	144	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	single-source	OpenSubtitles
дофина	15	143	0	OpenSubtitles	risk-accepted:no-grant	0.29	yes	single-source	OpenSubtitles
кукурузной	15	143	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes	single-source	OpenSubtitles
припёрлась	15	143	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	single-source	OpenSubtitles
расчленить	15	143	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	single-source	OpenSubtitles
ромулане	15	143	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	single-source	OpenSubtitles
стерто	15	143	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	single-source	OpenSubtitles
