# ПРИНЯТО машинной приёмкой. Миссия tt-dict-accept, отчёт — docs/DICT-ACCEPT.md.
# Ручной вычитки не было и не будет: оператор 2026-08-24 заменил её машинным правилом.
#
# ПРАВИЛО: слово принимается, если его подтверждает второй независимый источник
# и регистровая улика не выдаёт в нём имя собственное (cap_ratio < 0.50).
#   two-corpora      — встречается и в OpenSubtitles, и в Tatoeba
#   shipped-word     — уже стоит в поставляемом словаре (в очереди таких нет по построению)
#   shipped-paradigm — русский: основа стоит в поставляемом словаре ещё в >= 3 формах
#   single-source    — подтверждения нет: один корпус и ничего больше
#   proper-noun-evidence — >= 0.50 вхождений с заглавной буквы не в начале строки
#
# Колонки — те же, что в очереди, плюс rule и rule_detail. Отклонённые НЕ удалены: изменить
# правило и перезапустить `python3 scripts/dict_accept.py select` — одна команда.
word	heldout_hits	train_freq	train_freq_clean	sources	license_status	cap_ratio	enters_top100k	rule	rule_detail
кушылсам	0	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
күзлегемне	0	6	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
күренгәнен	0	6	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
күрендең	0	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
көтсәң	0	6	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
көтәсезме	0	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
ләззәтләнегез	0	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
нишлә	0	6	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
онытачак	0	6	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
оныттыгызмы	0	6	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
онытыйк	0	6	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
осталыгың	0	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
очмыйм	0	6	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
рәнҗетмәс	0	6	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
санама	0	6	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сасыган	0	6	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сорадыңмы	0	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сорамадылар	0	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сорауларыңа	0	6	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сөйләмәсәң	0	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сөйләшмибез	0	6	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сөйләштегез	0	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
теләвеңне	0	6	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
тешләрем	0	6	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
тәмамламадым	0	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
уең	0	6	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
уйламас	0	6	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
уйныйсыңмы	0	6	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
урладыгыз	0	6	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
утырдыңмы	0	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
уяныгыз	0	6	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
чистамы	0	6	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
чәчеңне	0	6	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
шатлан	0	6	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
шаярттым	0	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
этеңне	0	6	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
эчмәгез	0	6	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
эчәсегез	0	6	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
эшләгәнең	0	6	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
югалтам	0	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
югалтсаң	0	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
яклымы	0	6	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
ялгышам	0	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
яманга	0	6	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
яндыр	0	6	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
яшәгәнемне	0	6	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
җавабың	0	6	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
җилкәм	0	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
җыенмыйсың	0	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
үзгәрдең	0	6	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
үләрсең	0	6	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
үткәр	0	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
өегез	0	6	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
алачыкка	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
алтыным	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
алырсыңмы	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
атармын	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
ахмаклыгы	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
ашаганың	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
ашыйк	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
ашыйсыз	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
барасыгыз	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
бардан	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
басмагыз	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
батам	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
беркемнеке	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
борының	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
брокколи	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
булышыйм	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
буяды	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
бүлмәңдә	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
бәйләгез	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
горилла	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.33	no	two-corpora	OpenSubtitles+Tatoeba
дивардан	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
дрон	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
егылырсың	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
иманыңны	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
йокламыйм	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
йөртәсең	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
кайтуыбызны	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
каласыңмы	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
калдырмам	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
калдырырмын	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
карма	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
качасыз	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
качмаган	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
киләчәксең	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
кистең	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
китермә	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
киңәшемне	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
комачаулыйсың	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
котырса	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
курыктың	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
кушмады	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
кылан	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
кылычны	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
кычкырыбрак	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
күренәбез	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
күрмисезме	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
көлгәнен	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
көрәкне	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
лампаны	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
люкны	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
монстр	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
муеныңны	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
начарны	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
ниятлисең	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
ниятләрендә	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
очрашмас	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
ошармы	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
оялмагыз	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сагынасыңмы	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сайладыңмы	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сикерер	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сихерләүне	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сорадымы	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
суктың	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сулышым	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сүзеңдә	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сәбәпләрем	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сәгатемне	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сөйләшмисең	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сөйләшәчәкмен	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сөрттем	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
сөякләрдән	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
тартасызмы	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
телефоныңны	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
тирәнме	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
тишкән	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
тоташтырам	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
тутыр	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
тырышмадым	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
түләдең	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
төшердеңме	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
уеныңны	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
уйлаганга	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
уяндың	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
уяттың	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
хәзерме	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
хәтерләмисең	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
хәтерләтмиме	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
чакырдыгыз	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
чакырдыгызмы	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
чебеше	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
чибәрем	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
чиләктән	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
чуан	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
чыкмасаң	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
шалтыратасы	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
шалтыратмадым	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
шалтыратырсыз	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
шарга	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
шатланасың	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
шикләрем	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
ырылдый	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.33	no	two-corpora	OpenSubtitles+Tatoeba
ышанмадылар	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
ышанмассыз	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
ышанмыйсызмы	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
эзләгәнемне	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
эчәсезме	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
эшләгәнебезне	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
югалттыңмы	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
юдыңмы	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
яклыйсың	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
янчыгыңны	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
ярдәмчең	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
яшергәнен	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
яшердем	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
җибәрерсез	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
җиңелдек	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
җыенганыңны	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
җыештыр	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
үбәм	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
үзгәргәнсең	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
үзегезнекен	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
үлгәнне	0	5	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
үлемемне	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
үлмәскә	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
үлмәячәк	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
үләчәгеңне	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
һөнәрең	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
әбиеңә	0	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
әйтегезче	0	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
әйтмәм	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
әйтмәссеңме	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
өемнән	0	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no	two-corpora	OpenSubtitles+Tatoeba
