# ОТКЛОНЕНО машинной приёмкой. Миссия tt-dict-widen, отчёт — docs/DICT-WIDEN.md.
# Ручной вычитки не было и не будет: оператор 2026-08-24 заменил её машинным правилом, а
# затем, посмотрев сто случайных отклонённых, снял и планку второго источника.
#
# ПРАВИЛО 1.9.1: принимается ВСЁ, кроме формальных обрывков и слов, исключённых оператором.
#   fragment         — формальный обрывок: короче 4 букв или без единой гласной (аеиоуыэюяё)
#   operator-excluded — оператор назвал слово поимённо: можна
# Прежняя планка 1.9.0 больше не решает судьбу слова, но считается и записана меткой, чтобы
# происхождение строки было видно файлом:
#   two-corpora      — встречается и в OpenSubtitles, и в Tatoeba
#   shipped-word     — уже стоит в поставляемом словаре (в очереди таких нет по построению)
#   shipped-paradigm — русский: основа стоит в поставляемом словаре ещё в >= 3 формах
#   operator-widened — прежняя планка отклоняла (single-source или cap_ratio >= 0.50),
#                      принято решением оператора; прежняя причина стоит в rule_detail
#
# Колонки — те же, что в очереди, плюс rule и rule_detail. Отклонённые НЕ удалены: изменить
# правило и перезапустить `python3 scripts/dict_accept.py select` — одна команда.
word	heldout_hits	train_freq	train_freq_clean	sources	license_status	cap_ratio	enters_top100k	rule	rule_detail
вао	14	117	0	OpenSubtitles	risk-accepted:no-grant	0.16	yes	fragment	короче 4 букв (3); прежнее правило: single-source
кьрпйб	14	109	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	fragment	ни одной гласной; прежнее правило: single-source
чсьнп	14	107	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	fragment	ни одной гласной; прежнее правило: single-source
пе	13	152	0	OpenSubtitles	risk-accepted:no-grant	0.39	yes	fragment	короче 4 букв (2); прежнее правило: single-source
куй	13	138	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.65	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
дои	13	136	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.73	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
оне	13	123	0	OpenSubtitles	risk-accepted:no-grant	0.25	yes	fragment	короче 4 букв (3); прежнее правило: single-source
дхп	13	120	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	fragment	короче 4 букв (3); прежнее правило: single-source
мож	13	115	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	fragment	короче 4 букв (3); прежнее правило: single-source
яву	13	105	0	OpenSubtitles	risk-accepted:no-grant	0.43	no	fragment	короче 4 букв (3); прежнее правило: single-source
рее	13	104	0	OpenSubtitles	risk-accepted:no-grant	0.27	no	fragment	короче 4 букв (3); прежнее правило: single-source
лнпрх	13	103	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	fragment	ни одной гласной; прежнее правило: single-source
био	12	197	0	OpenSubtitles	risk-accepted:no-grant	0.42	yes	fragment	короче 4 букв (3); прежнее правило: single-source
цто	12	132	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	fragment	короче 4 букв (3); прежнее правило: single-source
эи	12	130	0	OpenSubtitles	risk-accepted:no-grant	0.33	yes	fragment	короче 4 букв (2); прежнее правило: single-source
яде	12	123	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes	fragment	короче 4 букв (3); прежнее правило: single-source
ёнб	12	122	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
кия	12	116	0	OpenSubtitles	risk-accepted:no-grant	0.56	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
ев	12	115	0	OpenSubtitles	risk-accepted:no-grant	0.78	yes	fragment	короче 4 букв (2); прежнее правило: proper-noun-evidence
таи	12	114	0	OpenSubtitles	risk-accepted:no-grant	0.44	yes	fragment	короче 4 букв (3); прежнее правило: single-source
нэй	12	113	0	OpenSubtitles	risk-accepted:no-grant	0.77	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
вфсм	12	109	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	fragment	ни одной гласной; прежнее правило: single-source
осм	12	107	0	OpenSubtitles	risk-accepted:no-grant	0.06	no	fragment	короче 4 букв (3); прежнее правило: single-source
ора	11	183	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.56	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
ния	11	141	0	OpenSubtitles	risk-accepted:no-grant	0.61	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
хто	11	137	0	OpenSubtitles	risk-accepted:no-grant	0.07	yes	fragment	короче 4 букв (3); прежнее правило: single-source
уб	11	132	0	OpenSubtitles	risk-accepted:no-grant	0.25	yes	fragment	короче 4 букв (2); прежнее правило: single-source
цэ	11	130	0	OpenSubtitles	risk-accepted:no-grant	0.73	yes	fragment	короче 4 букв (2); прежнее правило: proper-noun-evidence
фуу	11	123	0	OpenSubtitles	risk-accepted:no-grant	0.41	yes	fragment	короче 4 букв (3); прежнее правило: single-source
аъд	11	122	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
лхмср	11	122	0	OpenSubtitles	risk-accepted:no-grant	0.80	yes	fragment	ни одной гласной; прежнее правило: proper-noun-evidence
дро	11	118	0	OpenSubtitles	risk-accepted:no-grant	0.60	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
внм	11	116	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	fragment	короче 4 букв (3); прежнее правило: single-source
деа	11	111	0	OpenSubtitles	risk-accepted:no-grant	0.51	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
рбт	11	109	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	fragment	короче 4 букв (3); прежнее правило: single-source
ант	11	108	0	OpenSubtitles	risk-accepted:no-grant	0.66	no	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
рсьгмб	11	105	0	OpenSubtitles	risk-accepted:no-grant	0.02	no	fragment	ни одной гласной; прежнее правило: single-source
амо	10	129	0	OpenSubtitles	risk-accepted:no-grant	0.65	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
орк	10	127	0	OpenSubtitles	risk-accepted:no-grant	0.30	yes	fragment	короче 4 букв (3); прежнее правило: single-source
ать	10	120	0	OpenSubtitles	risk-accepted:no-grant	0.16	yes	fragment	короче 4 букв (3); прежнее правило: single-source
уюм	10	120	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
ном	10	117	0	OpenSubtitles	risk-accepted:no-grant	0.56	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
кви	10	115	0	OpenSubtitles	risk-accepted:no-grant	0.78	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
рое	10	113	0	OpenSubtitles	risk-accepted:no-grant	0.76	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
дую	10	107	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	fragment	короче 4 букв (3); прежнее правило: single-source
тои	10	106	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.71	no	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
ог	10	104	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.79	no	fragment	короче 4 букв (2); прежнее правило: proper-noun-evidence
аза	10	103	0	OpenSubtitles	risk-accepted:no-grant	0.72	no	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
даи	10	103	0	OpenSubtitles	risk-accepted:no-grant	0.76	no	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
мьллпн	10	103	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	fragment	ни одной гласной; прежнее правило: single-source
арй	9	157	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	короче 4 букв (3); прежнее правило: single-source
рав	9	142	0	OpenSubtitles	risk-accepted:no-grant	0.59	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
вои	9	133	0	OpenSubtitles	risk-accepted:no-grant	0.10	yes	fragment	короче 4 букв (3); прежнее правило: single-source
ссу	9	110	0	OpenSubtitles	risk-accepted:no-grant	0.01	no	fragment	короче 4 букв (3); прежнее правило: single-source
гиг	9	104	0	OpenSubtitles	risk-accepted:no-grant	0.45	no	fragment	короче 4 букв (3); прежнее правило: single-source
гео	8	141	0	OpenSubtitles	risk-accepted:no-grant	0.76	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
ьнс	8	114	0	OpenSubtitles	risk-accepted:no-grant	0.50	yes	fragment	короче 4 букв (3); прежнее правило: proper-noun-evidence
нэб	8	113	0	OpenSubtitles	risk-accepted:no-grant	0.38	yes	fragment	короче 4 букв (3); прежнее правило: single-source
збттй	7	117	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	fragment	ни одной гласной; прежнее правило: single-source
стг	7	104	0	OpenSubtitles	risk-accepted:no-grant	0.37	no	fragment	короче 4 букв (3); прежнее правило: single-source
анг	6	117	0	OpenSubtitles	risk-accepted:no-grant	0.30	yes	fragment	короче 4 букв (3); прежнее правило: single-source
реб	6	116	0	OpenSubtitles	risk-accepted:no-grant	0.19	yes	fragment	короче 4 букв (3); прежнее правило: single-source
бьл	6	110	0	OpenSubtitles	risk-accepted:no-grant	0.00	no	fragment	короче 4 букв (3); прежнее правило: single-source
охх	6	108	0	OpenSubtitles	risk-accepted:no-grant	0.38	no	fragment	короче 4 букв (3); прежнее правило: single-source
